NIT,FRACASO,ACTIVOS,TAMA¥O,TIPO.COMERCIO,REGION,ZONA,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B33,B41,B42,B43,B44,B51,B52,B53,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,A1,A2,A3,A4,A5
830141965,0,13208.81359,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.004979904,0.006426626,0.026120619,0.008523789,0.001310219,0.001690853,0.006872365,0.002242619,0.519106552,0.234856952,0.753963505,0.006426626,0.142622873,0.149595659,-0.369510894,0.012380167,0.274746817,0.288179099,0.004979904,0.105536613,0.005403116,0.110516518,0.115919634,-0.286328948,0.190650322,0.774886351,0.029409315,0.652666146,-1.722852351,-0.369510894,0,0.004711465,0.326324144,1.290511826
830142495,0,4827.071845,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.00262761,-0.005405667,0.062476871,-0.004975199,-0.065450533,-0.134648514,1.556221963,-0.123926095,1.032860396,0.053662297,1.086522693,0.004866818,0.911148935,0.986945415,-0.045914981,0.004711981,0.882160782,0.955545802,0.002365684,0.439124059,0.036843482,0.442895222,0.479738704,-0.022318553,-0.042057325,0.486084333,0.010741901,2.00467976,-0.275019908,-0.045914981,0,-0.134172141,-0.07963266,2.057256183
830142863,0,7412.897087,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.022243793,-0.027274706,-0.096182995,-0.038070353,0.006630084,0.00812962,0.028668731,0.011347419,0.716429021,0,0.716429021,0.002773384,0.457152289,0.580250522,-0.1361785,0.003871122,0.638098508,0.809920459,0.002261824,0.287468677,0.10039234,0.372828977,0.473221317,-0.111059907,0.231265336,0.81554656,0.003297724,0.422425146,-0.429452997,-0.1361785,0,0.05145504,0.395811686,1.226171563
830142877,0,9987.535922,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.003798102,-0.005595047,-0.045696748,-0.006375676,0.006129712,0.009029779,0.073749434,0.010289627,0.877561375,0,0.877561375,0.055563686,0.269615198,0.523080003,-0.354481372,0.063316011,0.307232298,0.596060877,0.037718462,0.145305223,0.172060266,0.183023685,0.355083951,-0.240633642,0.083115375,0.678832969,0.107201606,0.520181153,-1.172938861,-0.354481372,0.024869674,0.031280122,0.139521438,1.47311643
830143402,0,6579.578641,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.000298409,-0.000463373,-0.001519056,-0.000666763,0.062367528,0.096845273,0.317483444,0.139353815,0.694959611,0,0.694959611,0.042574833,0.398184418,0.962644395,0.267684783,0.061262313,0.572960517,1.385180346,0.027417829,0.228307218,0.3635074,0.256427362,0.619934761,0.172386712,0.196443403,0.643991452,0.128961682,1.206068671,-0.899004988,0.267684783,0.149545817,0.144545086,0.438932542,1.552815643
830143478,0,16427.01553,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.0006057,-0.00106526,-0.004229151,-0.001423925,0.028474603,0.050079029,0.198817062,0.066940279,0.748115035,0,0.748115035,0.003201007,0.228336557,0.718360782,-0.029754252,0.004278763,0.305215838,0.960227704,0.001820071,0.128010578,0.278624517,0.129830649,0.408455166,-0.01691807,0.143220117,0.568593353,0.030042984,2.143048232,-4.878370596,-0.029754252,0.127251904,0.083049971,0.336692826,1.758726152
830143893,0,17932.67573,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.125289162,0.07725112,0.182399175,0.134006668,0.042778103,0.026376235,0.06227746,0.045754565,0.576472209,0,0.576472209,0.099457759,0.175421924,0.259020758,-0.317451451,0.17252828,0.304302482,0.449320459,0.161304837,0.123201924,0.135584156,0.284506761,0.420090917,-0.514856309,0.686895443,1.621842669,0.195099948,0.34411401,-0.786714789,-0.317451451,0.305729475,0.044152548,0.734689001,0.616582619
830143926,0,1315.706796,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.089082017,0.142580508,0.236710824,0.358549197,0.129443826,0.207181731,0.343961171,0.521002799,0.397659536,0,0.397659536,0.183432755,0.764433122,0.99184884,0.594189303,0.461280916,1.922330667,2.494216154,0.114605847,0.362999721,0.142085697,0.477605567,0.619691264,0.371239957,0.376332671,0.624783979,0.394676303,1.644764253,0.78915482,0.594189303,0.215627503,0.311878708,1.514713991,1.600553206
830144306,0,4020.227184,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.000427791,0.002136561,0.006970278,0.003080946,0.012344972,0.061655701,0.20114445,0.08890826,0.680771045,0.012704461,0.693475506,0.037145702,0.699918414,0.901714971,0.220943926,0.054564163,1.028126004,1.324549535,0.007437474,0.132703226,0.040404582,0.1401407,0.180545282,0.044238351,0.061373663,0.200224336,0.047557407,0.896101103,0.024514255,0.220943926,0,0.104957283,0.442011998,4.994397873
830144844,0,1412.133981,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.013670399,0.0283669,0.092594239,0.040895537,0.004013382,0.00832801,0.027183998,0.012006192,0.517909439,0.17573349,0.693642929,0.03565281,0.202334268,0.407224579,-0.11068486,0.068839854,0.390674996,0.786285301,0.017181579,0.080326084,0.098739456,0.097507663,0.196247119,-0.053340554,0.147637681,0.481913737,0.03488617,0.197983487,-0.308789379,-0.11068486,0.23117477,0.019017,0.441663943,2.075060167
830145093,0,4503.446602,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.048676918,0.085726066,0.681255748,0.098066272,0.026760887,0.047129229,0.374530866,0.053913447,0.874164634,0,0.874164634,0.158529876,0.288483527,0.928995351,0.054830717,0.181350136,0.330010522,1.062723559,0.090016328,0.073790196,0.363694996,0.163806524,0.52750152,0.031133941,0.071451754,0.567819332,0.166289159,0.302603423,-0.614347411,0.054830717,0.065643398,0.079374144,0.143949276,1.761123554
830145399,0,2282.685437,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.008976171,-0.008709531,-0.01722679,-0.017615673,0.085062466,0.082535653,0.16324925,0.166934492,0.2482612,0.246158208,0.494419408,0.016581472,0.347717969,0.844741319,0.596480119,0.066790427,1.400613423,3.40263126,0.01708911,0.340499745,0.512239623,0.358363287,0.87060291,0.614741242,0.521058843,1.030614805,0.192022091,4.018053557,1.143059359,0.596480119,0.343315613,0.082535653,1.022574324,0.970294619
830145744,0,1534.980583,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.013308196,0.025224755,0.060855023,0.043082838,0.02604507,0.049366609,0.119097536,0.084316126,0.585494282,0,0.585494282,0.113058416,0.84507129,0.938495272,0.35300099,0.193099095,1.443346786,1.60291108,0.059647896,0.386198825,0.049289068,0.44584672,0.495135788,0.186237937,0.218686893,0.527584744,0.277516486,2.074336638,0.637165295,0.35300099,0.066986423,0.075785131,0.70795861,1.895430092
830145876,0,7286.314563,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.120080832,0.146285836,0.452083012,0.216265376,0.033253072,0.040509825,0.125191913,0.059888727,0.359351765,0.317066433,0.676418198,0.292266361,0.60680111,0.794735252,0.435383487,0.813315501,1.688599221,2.211580211,0.239911045,0.071394122,0.154268443,0.498101417,0.652369859,0.357390796,0.265616775,0.82086438,0.876659614,1.820113768,0.742229954,0.435383487,0.199751402,0.063205782,0.478375365,1.218228034
830146726,0,15358.70874,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.000592856,0.000291992,0.000610477,0.000559695,0.000621754,0.000306225,0.000640234,0.000586976,0.372710364,0.148988459,0.521698823,0.000292611,0.142841243,0.268273286,-0.104437078,0.000785089,0.38324999,0.719790251,0.000594113,0.289428476,0.254675226,0.290022589,0.544697815,-0.212047382,0.971135105,2.0303841,0.009498175,4.636638851,-7.46157113,-0.104437078,0,0.000820106,0.916814752,0.492517647
830147420,0,1936.963107,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.007146328,0.009575941,0.038071376,0.012793953,0.026929382,0.036084851,0.143463701,0.048211229,0.645271483,0.103202514,0.748473998,0.021215244,0.51307554,0.873783256,0.228511773,0.032878012,0.79513128,1.354132762,0.0158325,0.367065225,0.269188751,0.382897725,0.652086475,0.170533637,0.187708683,0.746279436,0.341268507,8.253335443,-2.126504535,0.228511773,0.132309686,0.036084851,0.336051757,1.339980645
830147632,0,1255.31068,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.034176393,-0.087070277,-0.486479134,-0.106051411,-0.001390729,-0.003543124,-0.019796144,-0.004315517,0.821019504,0,0.821019504,0.061929193,0.670963428,0.921118024,0.100098519,0.075429624,0.81723202,1.121919782,0.024308139,0.217523317,0.09818944,0.263363233,0.361552673,0.039290174,0.070252536,0.392515035,0.11893533,1.221421825,-0.355350313,0.100098519,0.055313631,0.000780688,0.217997861,2.547673111
830500163,0,26943.0835,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.034274061,0.035946885,0.354699915,0.04000074,-0.063744843,-0.066856057,-0.659691026,-0.074395646,0.898655501,0,0.898655501,0.058572121,0.800022698,0.963681966,0.065026465,0.065177502,0.890244034,1.072359725,0.055846408,0.704276111,0.156043219,0.762792838,0.918836056,0.062000393,0.096628331,0.953463994,0.186823652,2.542846881,-0.323535629,0.065026465,0.014799949,-0.065437651,0.11277347,1.048807302
830500355,0,921.5126214,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.005490126,0.008877164,0.030500904,0.012521493,0.033953855,0.054901096,0.188633796,0.077439564,0.686233454,0.022720632,0.708954086,0.019398404,0.492975191,0.870342811,0.184109358,0.028267937,0.718378256,1.268289686,0.011997039,0.292885912,0.233384875,0.304882951,0.538267826,0.113863345,0.179998788,0.618454957,0.042032054,1.068168268,-0.418747935,0.184109358,0.070537715,0.086686299,0.41052858,1.616932629
830501194,0,2857.580583,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.120378748,-0.185950723,-0.465259908,-0.309747837,0.041521483,0.064138811,0.160479169,0.10683937,0.600329366,0,0.600329366,0.033227227,0.340948339,0.982432842,0.382103477,0.055348329,0.567935467,1.636489731,0.02151028,0.197262686,0.415277233,0.220719413,0.635996646,0.247361976,0.258734411,0.64736908,0.106063403,1.088328576,-0.827960578,0.382103477,0.310506112,0.114506103,0.665752264,1.544713874
830501598,0,2577.998058,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.002337588,-0.003103404,-0.014093859,-0.003979721,0.017509131,0.023245293,0.105566623,0.029809128,0.779804525,0,0.779804525,0.004650513,0.3545953,0.96825556,0.188451035,0.005963691,0.454723317,1.241664454,0.003502922,0.253502561,0.462229421,0.267093033,0.729322454,0.141947619,0.165858592,0.753233428,0.015637911,1.147336149,-1.474850635,0.188451035,0,0.041338276,0.282372656,1.327609694
830501640,0,4738.120388,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.007289097,-0.013183866,-0.028556589,-0.024490538,0.075253777,0.136112296,0.294822686,0.252844143,0.49086377,0.047461122,0.538324891,0.135887008,0.700185094,0.830936004,0.340072234,0.276832426,1.426434659,1.692803697,0.07512922,0.311989171,0.072289573,0.387118391,0.459407965,0.188019164,0.255250971,0.55288008,0.157649332,0.812319836,0.242844164,0.340072234,0.310574372,0.210637777,0.85761427,1.808710488
830501894,0,3018.75534,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.093931581,-0.010529528,-0.025982822,-0.017704111,0.261419877,0.029304604,0.072312485,0.049272104,0.290846231,0.303904185,0.594750416,0.013741277,0.206477782,0.267541909,-0.023304322,0.047245849,0.709920776,0.919874079,0.122582886,0.0467485,0.544739533,1.8419425,2.386682032,-0.20789269,3.615141656,8.92077821,0.211257669,3.174378521,-1.297076082,-0.023304322,0.019416861,0.044087395,0.681377554,0.112097844
830502260,0,2450.302913,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.00030357,-0.000844153,-0.00821865,-0.000940782,0.012123927,0.033713623,0.328235039,0.037572793,0.897288166,0,0.897288166,0.002907747,0.010532846,0.972784124,0.075495958,0.003240594,0.011738532,1.084137918,0.00104567,0.002742101,0.346040067,0.00378777,0.349827838,0.027149485,0.036936724,0.359615077,0.005637981,0.020422681,-1.719375819,0.075495958,0.037251637,0.033713623,0.114469173,2.780751043
830502619,0,2902.007767,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.003062494,-0.005838943,-0.014623095,-0.009720167,0.018169706,0.034642315,0.086758484,0.057669525,0.600704008,0,0.600704008,0.04260675,0.459203984,0.965427084,0.364723076,0.070928027,0.764443016,1.607159386,0.022347009,0.207733966,0.265511266,0.240849994,0.50636126,0.191295272,0.209428579,0.524494567,0.102379103,1.103414183,-0.340008229,0.364723076,0.148988112,0.057772644,0.664713382,1.906597443
830502689,0,974.3669903,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.01013627,0.024195824,0.043316908,0.054813224,0.029059278,0.069366065,0.124183557,0.157141896,0.441423112,0,0.441423112,0.344897232,0.475160637,0.98315537,0.541732258,0.781330253,1.076428996,2.227240358,0.144486566,0.052882701,0.21281242,0.199057349,0.411869769,0.226945961,0.234002621,0.418926429,0.543196401,0.742008607,0.04678863,0.541732258,0.326332373,0.122954289,1.265400186,2.387053978
830503127,0,1399.409709,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.016271095,-0.038556526,-0.081283435,-0.073349721,0.040811831,0.096709067,0.203878461,0.183978793,0.52565334,0,0.52565334,0.015718437,0.754568452,0.853560215,0.327906876,0.029902668,1.435486842,1.623808223,0.006633279,0.311799327,0.041775143,0.318432606,0.360207748,0.138378752,0.200177257,0.422006253,0.018969651,0.910643985,0.276264095,0.327906876,0.354582476,0.148204951,0.902394458,2.369633133
830503137,0,5704.335922,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.031845425,-0.020627592,-0.1316325,-0.024460734,0.006741589,0.004366805,0.02786624,0.00517827,0.843294079,0,0.843294079,0.002142633,0.652253948,0.652253948,-0.191040131,0.00254079,0.773459656,0.773459656,0.003307854,1.003659136,0,1.00696699,1.00696699,-0.294932835,0.241926767,1.543826592,0.040193158,12.23548113,-3.583677686,-0.191040131,0,0.004900435,0.185825947,0.647741142
830503190,0,1806.943689,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.001131002,-0.001701609,-0.003591004,-0.003234094,0.015034174,0.02261913,0.047734478,0.042990143,0.526146902,0,0.526146902,0.011255911,0.227391956,0.467686683,-0.058460219,0.021393095,0.432183399,0.888889929,0.007481425,0.133212591,0.159715808,0.151139772,0.31085558,-0.038856538,0.314954189,0.664666307,0.012987202,0.244234438,-0.362840015,-0.058460219,0.075534887,0.039731028,0.900609879,1.504514354
830503512,0,5651.124272,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.049278745,-0.055823036,-0.067983908,-0.312072036,0.103007584,0.116687145,0.142107071,0.652325588,0.178878687,0,0.178878687,0.238655761,0.716237532,0.925055566,0.74617688,1.334176613,4.004040641,5.171412999,0.210677477,0.413172434,0.184337711,0.632271,0.816608711,0.658700474,0.724858962,0.882767199,0.774593898,2.322648938,1.742070707,0.74617688,0.520246064,0.174623912,4.590380932,1.132801492
830503732,0,22550.25049,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.010621163,0.032749355,0.110208907,0.046595553,0.01200877,0.037027908,0.124607197,0.052683048,0.480535591,0.222307346,0.702842938,0.056748875,0.599597495,0.912300734,0.431765142,0.11809505,1.247769167,1.898508144,0.018404609,0.175944861,0.101414888,0.19445949,0.295874378,0.140028653,0.096373003,0.324316716,0.024004787,0.253629879,0.050363213,0.431765142,0.054318066,0.043956539,0.422792983,3.083405665
830503844,0,2381.64466,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.009630208,0.009374711,0.031482692,0.013349981,0.032437618,0.031577022,0.106043769,0.044967003,0.628871102,0.07335542,0.702226523,0.016673143,0.182311089,0.697424984,0.068553882,0.026512815,0.289902156,1.109011022,0.017127551,0.170152221,0.529152743,0.187279772,0.716432514,0.07042224,0.305888957,1.027253871,0.083864691,0.917011463,-2.24616426,0.068553882,0.04200094,0.058488826,0.424041912,0.973469196
830504178,0,1137.35534,PEQUE¥A,POR MENOR,ANTIOQUIA,OTRAS,0.030396043,0.261934942,0.478827152,0.578266789,0.007488362,0.064530235,0.117963752,0.14246168,0.452965563,0,0.452965563,0.665985189,0.795248966,0.795248966,0.342283404,1.470277752,1.755649948,1.755649948,0.07728375,0.015000318,0,0.092284067,0.092284067,0.03972002,0.063480199,0.116044247,0.708040259,0.845466676,0.363897627,0.342283404,0.395340966,0.096369997,1.207673347,8.617402662
830504243,0,11097.4932,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,-0.106449578,-0.105570747,-0.453603875,-0.137594085,0.023019671,0.022829624,0.098091624,0.029754656,0.767262247,0,0.767262247,0.111302578,0.612879173,0.756406329,-0.010855918,0.145064583,0.798787084,0.985851099,0.112229125,0.503879115,0.144721959,0.617981132,0.762703091,-0.010946289,0.234675196,1.008324575,0.238556142,1.313591235,-0.330891082,-0.010855918,0.106626473,0.062681101,0.303335338,0.991744151
830505387,0,4956.116505,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.030001278,-0.046891874,-0.224168936,-0.059295327,0.022042977,0.034453082,0.164704674,0.043566329,0.790819038,0,0.790819038,0.032380767,0.858871074,0.889824736,0.099005698,0.040945862,1.086052601,1.125193873,0.020717116,0.528094217,0.019804059,0.54950309,0.569307149,0.063343543,0.133833341,0.639796947,0.138180538,3.665115973,0.290402844,0.099005698,0.139793233,0.056262347,0.264511793,1.562995893
830506343,0,741.1514563,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.006390169,-0.046012645,-0.102215962,-0.08368237,0.011737796,0.084518429,0.187755615,0.153712146,0.2957092,0.25413953,0.549848731,0.050863232,0.050863232,0.275973967,-0.019735233,0.172004227,0.172004227,0.933261349,0.007063812,0,0.031263051,0.007063812,0.038326863,-0.0027408,0.062516354,0.138878546,0.068896871,0.068896871,-0.331656488,-0.019735233,0.11286787,0.084518429,0.81868202,7.200536237
830507075,0,1129.118447,PEQUE¥A,POR MAYOR,CUNDINAMARCA,CAPITAL,-0.001592306,-0.003999459,-0.01194064,-0.006013728,0.004511534,0.011331801,0.033831814,0.017038895,0.665054886,0,0.665054886,0.02393393,0.633101806,0.673334916,0.00828003,0.035987902,0.951954221,1.012450146,0.009528824,0.239741263,0.016018022,0.252057047,0.268075069,0.003296531,0.133351817,0.398130355,0.229786233,6.011112588,-0.373984072,0.00828003,0.094444095,0.01691358,0.503635295,2.511740159
830507283,0,6860.81165,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.032665963,0.020508689,0.022970398,0.191368125,0.064531517,0.040514857,0.045377958,0.378047193,0.054249579,0.052919203,0.107168782,0.062138099,0.226978537,0.226978537,0.172728958,1.145411636,4.183968645,4.183968645,0.098972725,0.262555624,0,0.361528349,0.361528349,0.275120352,1.422089509,1.592786497,0.158398121,0.578597904,0.44030865,0.172728958,0.183344532,0.062703034,8.33107556,0.627830536
830507362,0,3706.902913,PEQUE¥A,POR MAYOR,VALLE,OTRAS,-0.011353858,-0.02304487,-0.07019357,-0.034308511,0.007027678,0.014264044,0.043447594,0.021235881,0.625260818,0.046434608,0.671695426,0.010460588,0.163858189,0.806276972,0.181016154,0.016729959,0.262063741,1.289505033,0.005153773,0.075505593,0.316509979,0.080730442,0.397240421,0.08918391,0.161750678,0.492684815,0.033022362,0.516818048,-1.457027929,0.181016154,0.163516417,0.032410176,0.48877,2.029695191
830507952,0,2719.937864,PEQUE¥A,POR MENOR,ANTIOQUIA,OTRAS,0.015987634,0.08072853,0.371551971,0.103137644,0.003571759,0.018035367,0.083007533,0.023041733,0.782726141,0,0.782726141,0.173618047,0.958281002,0.9825919,0.199865759,0.221811995,1.224286441,1.255345706,0.034383652,0.032281656,0.004814577,0.189779814,0.194594391,0.0395818,0.043029333,0.198041924,0.070492109,0.136674783,-0.181126376,0.199865759,0.021842552,0.043474704,0.277586051,5.049435888
830508185,0,1772.302913,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.002023755,0.011973287,0.062819208,0.014792778,0.012863818,0.076107137,0.399304724,0.09402898,0.80940086,0,0.80940086,0.019313164,0.664322076,0.765133446,-0.044267415,0.023861062,0.820757808,0.945308417,0.003264359,0.109021014,0.017039389,0.112285373,0.129324762,-0.007482189,0.032215542,0.169022492,0.030675708,1.055163729,-0.230433214,-0.044267415,0.071713288,0.131939064,0.235481761,5.916372365
830508802,0,6239.908738,MEDIANA,POR MAYOR,CUNDINAMARCA,CAPITAL,-0.120172198,-0.066993731,-0.214011452,-0.097521752,0.052192277,0.029096209,0.092947829,0.042354907,0.686961932,0,0.686961932,0.014919459,0.579515365,0.747698786,0.060736854,0.021718029,0.843591672,1.088413712,0.026762269,0.925807907,0.301684517,1.039524655,1.341209172,0.108948721,0.561522281,1.793782732,0.095672436,3.40534316,-0.999864777,0.060736854,0.175375012,0.043426783,0.455684738,0.557481116
830509714,0,11823.12233,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.154224104,0.014498828,0.027780771,0.030326033,-0.042903279,-0.004033398,-0.007728274,-0.008436335,0.434053664,0.044044754,0.478098417,0.022427642,0.169422936,0.671844133,0.23779047,0.051670206,0.390327166,1.547836569,0.238562937,1.527485895,5.344256651,1.802152578,7.146409229,2.529378354,5.551469609,10.63700474,0.514121371,3.805970271,-6.144084298,0.23779047,0.035670685,-0.003248739,1.091619558,0.094011428
